id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,cluster label
133,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.207762557,0.207762557,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
134,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.264840183,0.264840183,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
135,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.205479452,0.205479452,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
136,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.267123288,0.267123288,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
137,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.203196347,0.203196347,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
138,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.269406393,0.269406393,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
139,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.235159817,0.235159817,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
140,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.237442922,0.237442922,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
141,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.232876712,0.232876712,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
142,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.239726027,0.239726027,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
143,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.230593607,0.230593607,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
144,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.242009132,0.242009132,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
145,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.228310502,0.228310502,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
146,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.244292237,0.244292237,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
147,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.200913242,0.200913242,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
148,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.226027397,0.226027397,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
149,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.246575342,0.246575342,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
150,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.271689498,0.271689498,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
151,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.223744292,0.223744292,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
152,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.248858447,0.248858447,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
153,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.221461187,0.221461187,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
154,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.251141553,0.251141553,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
155,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.198630137,0.198630137,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
156,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.219178082,0.219178082,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
157,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.273972603,0.273972603,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
158,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.253424658,0.253424658,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
159,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.216894977,0.216894977,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
160,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.255707763,0.255707763,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
161,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.196347032,0.196347032,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
162,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.214611872,0.214611872,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
163,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.276255708,0.276255708,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
164,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.257990868,0.257990868,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
165,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.212328767,0.212328767,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
166,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.260273973,0.260273973,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
167,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.194063927,0.194063927,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
168,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.278538813,0.278538813,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
169,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.210045662,0.210045662,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
170,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.262557078,0.262557078,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
171,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.207762557,0.207762557,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
172,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.191780822,0.191780822,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
173,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.264840183,0.264840183,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
174,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.280821918,0.280821918,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
175,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.205479452,0.205479452,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
176,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.267123288,0.267123288,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
177,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.189497717,0.189497717,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
178,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.283105023,0.283105023,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
179,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.203196347,0.203196347,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
180,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.269406393,0.269406393,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
181,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.187214612,0.187214612,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
182,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.200913242,0.200913242,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
183,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.271689498,0.271689498,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
184,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.285388128,0.285388128,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
185,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.198630137,0.198630137,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
186,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.273972603,0.273972603,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
187,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.184931507,0.184931507,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
188,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.287671233,0.287671233,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
189,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.276255708,0.276255708,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
190,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.182648402,0.182648402,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
191,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.289954338,0.289954338,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
192,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.194063927,0.194063927,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
193,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.278538813,0.278538813,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
194,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.180365297,0.180365297,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
195,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.191780822,0.191780822,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
196,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.280821918,0.280821918,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
197,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.292237443,0.292237443,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
198,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.189497717,0.189497717,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
199,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.178082192,0.178082192,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
200,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.283105023,0.283105023,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
201,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.294520548,0.294520548,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
202,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.187214612,0.187214612,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
203,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.285388128,0.285388128,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
204,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.175799087,0.175799087,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
205,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.296803653,0.296803653,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
206,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.184931507,0.184931507,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
207,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.287671233,0.287671233,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
208,1,0.999999626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.196347032,0.196347032,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0
209,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.173515982,0.173515982,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
210,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.299086758,0.299086758,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
211,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.182648402,0.182648402,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
212,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.289954338,0.289954338,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
213,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.171232877,0.171232877,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
214,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.180365297,0.180365297,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
215,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.301369863,0.301369863,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
216,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.292237443,0.292237443,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
217,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.168949772,0.168949772,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
218,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.178082192,0.178082192,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
219,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.294520548,0.294520548,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
220,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.303652968,0.303652968,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
221,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.175799087,0.175799087,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
222,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666667,0.166666667,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
223,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.296803653,0.296803653,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
224,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.305936073,0.305936073,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
225,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.173515982,0.173515982,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
226,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.299086758,0.299086758,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
227,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.164383562,0.164383562,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
228,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.308219178,0.308219178,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
229,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.171232877,0.171232877,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
230,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.301369863,0.301369863,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
231,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.162100457,0.162100457,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
232,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.310502283,0.310502283,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
233,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.168949772,0.168949772,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
234,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.303652968,0.303652968,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
235,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.159817352,0.159817352,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
236,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.312785388,0.312785388,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
237,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666667,0.166666667,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
238,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.305936073,0.305936073,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
239,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.157534247,0.157534247,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
240,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.315068493,0.315068493,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
241,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.164383562,0.164383562,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
242,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.308219178,0.308219178,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
243,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.155251142,0.155251142,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
244,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.317351598,0.317351598,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
245,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.162100457,0.162100457,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
246,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.310502283,0.310502283,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
247,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.152968037,0.152968037,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
248,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.159817352,0.159817352,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
249,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.319634703,0.319634703,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
250,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.312785388,0.312785388,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
251,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.150684932,0.150684932,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
252,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.157534247,0.157534247,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
253,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.321917808,0.321917808,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
254,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.315068493,0.315068493,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
255,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.155251142,0.155251142,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
256,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.148401826,0.148401826,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
257,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.317351598,0.317351598,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
258,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.324200913,0.324200913,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
259,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.152968037,0.152968037,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
260,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.146118721,0.146118721,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
261,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.319634703,0.319634703,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
262,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.326484018,0.326484018,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
263,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.150684932,0.150684932,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
264,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.143835616,0.143835616,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
265,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.321917808,0.321917808,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
266,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.328767123,0.328767123,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
267,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.148401826,0.148401826,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
268,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.324200913,0.324200913,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
269,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.141552511,0.141552511,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
270,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.331050228,0.331050228,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
271,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.146118721,0.146118721,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
272,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.326484018,0.326484018,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
273,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.139269406,0.139269406,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
274,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333,0.333333333,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
275,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.143835616,0.143835616,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
276,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.328767123,0.328767123,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
277,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.136986301,0.136986301,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
278,1,0.999999623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.335616438,0.335616438,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
279,1,0.999999626,0.999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.141552511,0.141552511,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0
